Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month
IDCBF,Industrial and Commercial Bank of China Ltd.,0.8099,USD,-0.012345679012358026,1600,0.10147777002600368,348968015532.64777,USD,Finance,Strong buy,0.8160145139877536,0.8097906023248216,0.7996855890118397,4.066816575650492,-3.5833333333333353
BAC/PP,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 4.125% Non-Cumulative Preferred Stock, Series PP",17.2,USD,-0.17411491584446392,37593,0.6479619010191787,348499694035.0,USD,Finance,,17.261067012751433,17.24597284740772,17.234609636552307,0.29154518950437736,0.3500583430571687
BML/PH,Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Pref,19.425,USD,-0.02624793490511512,16164,1.1413158600821882,348499694035.0,USD,Finance,,19.436522270235336,19.436861316881487,19.545336438611603,-0.17985611510791438,-0.9433962264150878
BAC/PN,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 5.000% Non-Cumulative Preferred Stock, Series LL",21.01,USD,-0.142585551330787,192538,2.048801873671867,348499694035.0,USD,Finance,,21.167268316737296,21.137610445257966,21.090960427436134,0.8641382621219553,-0.19002375296911708
BML/PJ,Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Pref,19.702,USD,0.009644621093307533,25139,0.756496984725014,348499694035.0,USD,Finance,,20.181865557553852,20.289927846693477,20.453815414930713,-0.6454866364094634,-4.95899662325132
BAC/PQ,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.250% Non-Cumulative Preferred Stock, Series QQ",17.51,USD,-0.45480386583284993,78016,0.9193668511308251,348499694035.0,USD,Finance,,17.644295119069678,17.660844767724445,17.67616787793215,0.17162471395881657,0
BAC/PB,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 6.000% Non-Cumulative Preferred Stock, Series GG",25.07,USD,-0.2633651864641373,49775,0.8616779652801341,348499694035.0,USD,Finance,,25.171850450247966,25.19082210717047,25.19624079267022,-0.15929908403026344,0
BAC/PO,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.375% Non-Cumulative Preferred Stock, Series NN",18.11,USD,0.055248618784519386,70874,1.0087461482077156,348499694035.0,USD,Finance,,18.204893892109595,18.205580291587506,18.210498727660713,0.8351893095768295,-0.2203856749311248
BACRP,Bank of America Corp.,301.99,USD,32.45175438596492,3,0.33707865168539325,348499694035.0,USD,Finance,,239.4897973969287,233.31014736396187,228.7569789073268,47.240370550950765,31.300000000000004
BML/PL,Bank of America Corporation Depositary Shares (Each representing a 1/1200th Interest in a Share of Floating Rate Non-Cumulative Pref,19.65,USD,0.30627871362939624,20976,1.1381196284399686,348499694035.0,USD,Finance,,19.721051112843554,19.73750736266605,19.842975837848943,1.028277634961436,0.769230769230762
BAC/PM,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.375% Non-Cumulative Preferred Stock, Series KK",22.31,USD,-0.17897091722596284,38833,0.6460741921369045,348499694035.0,USD,Finance,,22.576925391157843,22.570766461474676,22.551862615213807,0.31474820143885024,-1.1957484499557112
BAC/PS,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.750% Non-Cumulative Preferred Stock, Series SS",19.75,USD,-0.050607287449400615,24654,0.6492200090586389,348499694035.0,USD,Finance,,19.848562535645225,19.847772404285806,19.848573876335784,0.10136847440445805,0.35569105691057057
BAC/PL,Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L,1226.6,USD,-0.19609279013190145,18283,1.2426087783924857,348499694035.0,USD,Finance,,1242.2529938818122,1246.0081964799392,1247.2118497607169,-0.11319310417838094,-2.8504898660689544
BAC/PE,Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E,19.96,USD,0.05012531328321586,22554,1.474416385019187,348499694035.0,USD,Finance,,20.064776441902286,20.08421703464377,20.238771659711784,-0.10010010010009797,0.9610520991401178
BAC/PK,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.875% Non- Cumulative Preferred Stock, Series HH",24.91,USD,-0.08022462896108935,36561,0.8512773467696119,348499694035.0,USD,Finance,,24.976107797126286,24.952888759150074,24.914082109140306,-0.04012841091493404,0.08035355564483557
BML/PG,"Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a share of Floating Rate Non-Cumulative Preferred Stock , Series 1)",19.4213,USD,-0.5565796210957626,5693,1.2255397929089618,348499694035.0,USD,Finance,,19.525043553995758,19.536156762901555,19.662008193521913,-0.2501284026707765,-0.5565796210957626
BAC,Bank of America Corporation,48.52,USD,-0.08237232289950401,41344840,0.832491805934373,348212626741.7257,USD,Finance,Strong buy,51.17310007953881,51.87924252709148,51.92518869718338,1.2098456403838245,-13.956375243837556
RHHVF,Roche Holding Ltd,426.72,USD,-2.621586096100482,2420,0.04018291528710859,341379991325.2655,USD,Health technology,Buy,446.7650829663311,436.83652078347797,419.21868465862366,0.6415094339622706,-7.8402322135881155
GE,GE Aerospace,325.15,USD,-0.4195761362244287,3115837,0.6510915987947548,341021730121.21906,USD,Electronic technology,Strong buy,324.2122048925579,319.4624398496194,311.37605169377076,1.6443152333614652,1.2802143035135674
RHHBF,Roche Holding Ltd,436.5,USD,-6.129032258064516,59,1.745562130177515,337523669421.5528,USD,Health technology,Buy,456.55244212779564,445.08430952812495,427.5908088116788,6.11143523920653,-8.107197743205404
AMD,"Advanced Micro Devices, Inc.",204.83,USD,0.7872853417310548,22891583,0.6738669299752813,333957055306.0345,USD,Electronic technology,Strong buy,207.47836825863513,210.10278359172804,207.61063367600605,8.169623996620192,-0.9980908190144748
KO,Coca-Cola Company (The),77.63,USD,-0.32100667693888035,11543771,0.6190294998236262,333865125935.78485,USD,Consumer non-durables,Strong buy,77.14939046043052,75.7569622157088,74.19443675029233,1.3181936831114471,-1.3219778822931312
CAT,"Caterpillar, Inc.",707.59,USD,-1.2683484958419264,1946224,0.6216617674646329,329232675109.76294,USD,Producer manufacturing,Buy,699.7171038443589,674.3816395583993,634.6385597540022,6.36932142749767,-2.3340234644582427
PCCYF,"PetroChina Co., Ltd.",1.33,USD,3.1007751937984525,152707,1.3769941604417721,314572502441.03705,USD,Energy minerals,Strong buy,1.2212360978911672,1.1787488400313386,1.129709372684241,-0.7462686567164185,14.655172413793117
CSCO,"Cisco Systems, Inc.",78.1,USD,0.5148005148005038,14713760,0.6585632878565004,308486636370.50964,USD,Electronic technology,Strong buy,78.36883686255986,77.6665266060535,76.23016579320415,1.1920186576833214,-7.824855423108708
AZN,AstraZeneca PLC,193.31,USD,-0.8615826452638632,1416667,0.6849632061221578,299788824900.2525,USD,Health technology,Strong buy,195.4385973645279,191.77259331092498,185.74641351458348,1.5657016760363525,0.7872784150156366
NVSEF,Novartis AG,156.48,USD,-3.91157506908198,2591,0.02407732995327641,297813931757.31146,USD,Health technology,Buy,157.00050558557868,151.9458887755006,145.55303518563366,-0.7673283023654056,0.7841558650672257
BABAF,Alibaba Group Holding Limited,17.64,USD,7.56097560975611,10260,0.694561972393531,296761613203.1002,USD,Retail trade,Strong buy,19.16400171449385,19.48064714787941,19.42417977884388,8.49108823203809,-15.90389016018306
TOYOF,Toyota Motor Corp.,22.325,USD,1.0363866763215026,1685,0.314665073110609,290970445703.125,USD,Consumer durables,Strong buy,22.971040620401876,22.66317819715383,22.062793853171947,15.374677002583967,-3.636559835977128
HBCYF,HSBC Holdings Plc,16.85,USD,-2.431962941517071,650,0.07203014184397163,289402802261.7656,USD,Finance,Buy,16.857174056744242,16.502697641568606,15.872544902686627,2.2141340612678313,-3.438395415472767
LVMHF,LVMH-Moet Hennessy Louis Vuitton,580.0,USD,-0.9199074113617518,4768,0.9201258225747313,288312056274.9653,USD,Consumer non-durables,Buy,629.5446043366155,648.0524681707487,656.4122523142026,0.8695652173913043,-8.80503144654088
MRK,"Merck & Company, Inc.",116.21,USD,-0.7515586301135961,6759350,0.6275915710729267,287316675774.9822,USD,Health technology,Strong buy,116.37343371983664,112.99304646971666,107.96860612265884,1.069751261088876,-4.2830079894572135
CTATF,CONTEMPORARY AMPEREX TECHNOLOGY CO LTD,77.81,USD,11.15714285714286,480,0.1858880024785067,279946204942.45355,USD,Producer manufacturing,Strong buy,67.95361665023701,66.68247988580792,64.66563205045294,21.123910336239117,17.893939393939398
AMAT,"Applied Materials, Inc.",351.07,USD,1.5005204117034803,4505440,0.6327656853544035,278612618635.57904,USD,Producer manufacturing,Strong buy,338.0923318262898,321.4998645528756,297.477731029876,9.545057413879173,10.552336566318173
RTX,RTX Corporation,207.26,USD,0.12560386473429513,4415818,0.582043776214715,278202527490.39075,USD,Electronic technology,Buy,202.10121146427738,197.12755993551994,189.7184438443638,-2.122736180963852,4.413098236775814
LRCX,Lam Research Corporation,218.87,USD,1.6912140500859616,7142098,0.6485274696648681,273318502489.55063,USD,Producer manufacturing,Strong buy,218.90123623244128,210.24089152330149,194.31774075639618,12.241025641025644,-4.425667561843624
CICHF,China Construction Bank Corp.,1.0145,USD,-0.04926108374383694,68914,0.43377331293942883,271554530352.52536,USD,Finance,Strong buy,0.9951106863029735,0.9935545548803818,0.9892898026635945,8.618843683083501,-5.186915887850477
PM,Philip Morris International Inc,166.84,USD,-3.4881703013825427,7376962,1.325579203109501,259716411360.58887,USD,Consumer non-durables,Strong buy,174.66381914618276,172.59644881698136,169.804037272185,-1.5693215339233018,-8.415216555964202
UNH,UnitedHealth Group Incorporated,285.25,USD,1.030672239144303,6862570,0.876185864774562,258914530653.79245,USD,Health services,Strong buy,296.5493341644247,304.4872254522066,313.3994154683243,1.152482269503546,4.048878351267563
NSRGF,Nestle S.A.,102.0,USD,1.375526755188042,1040,0.30609842241582297,257981969086.242,USD,Consumer non-durables,Buy,101.79437930357426,100.58959730978229,99.44051721846039,-1.3921113689095106,-0.7125335825254052
MS,Morgan Stanley,160.89,USD,0.08709175738723879,5442252,0.7373879673042518,255470832323.129,USD,Finance,Buy,169.4182323521919,170.90551258072392,169.13294080574894,1.880699088145896,-10.611700650036125
MS/PP,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.500% Non-Cumulative Preferred Stock, Series P",25.76,USD,-0.5021243723445307,32266,0.49454583354408166,255248531891.0,USD,Finance,,25.691431772306224,25.67796850553596,25.67502277139425,-0.03880481179665506,0.35060381768601423
MS/PO,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 4.250% Non-Cumulative Preferred Stock, Series O",17.87,USD,-0.2790178571428611,632011,3.799771175990674,255248531891.0,USD,Finance,,17.879515509956715,17.875478717884942,17.87879369287395,0.9034443817052521,1.3038548752834491
MS/PE,Morgan Stanley DEPOSITARY SHARES REP 1/1000TH SHARES FIXED/FLTG PREFERRED STOCK SERIES E,25.49,USD,-0.15667841754799333,239138,2.807749613423396,255248531891.0,USD,Finance,,25.507559156167147,25.52097814340272,25.531608082137947,0.07852375343541254,-0.623781676413256
MS/PI,Morgan Stanley Depository Shares Representing 1/1000th Preferred Series 1 Fixed to Floating Non (Cum),25.29,USD,-0.03952569169961092,83666,1.193400963096515,255248531891.0,USD,Finance,,25.26016927581558,25.2462377649244,25.22693718658225,0.03955696202530858,0.15841584158415503
MS/PA,Morgan Stanley Dep Shs repstg 1/1000 Pfd Ser A,19.64,USD,-0.506585612968581,134057,1.149784035432598,255248531891.0,USD,Finance,,19.896187497148006,19.981582503553398,20.18936125024068,-0.40567951318457557,-3.012345679012343
MS/PL,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 4.875% Non-Cumulative Preferred Stock, Series L",20.92,USD,-0.04777830864786436,36043,0.6652381110582016,255248531891.0,USD,Finance,,20.8672091274273,20.856816396996535,20.84483464990814,0.6253006253006377,2.0766648450308516
MS/PF,Morgan Stanley Dep Shs Rpstg 1/1000th Int Prd Ser F Fxd to Flag,25.36,USD,0,23806,0.46666261543558246,255248531891.0,USD,Finance,,25.324327579378085,25.320057361158373,25.320342718544996,0.07892659826361316,0.35615354174910907
MS/PK,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of Fixed-to-Floating Rate Non-Cumulative Preferred Stock, Series K",24.61,USD,-0.26342451874367284,27784,0.47490039295853853,255248531891.0,USD,Finance,,24.721937155801193,24.708241290491383,24.655675811661485,0,-0.12175324675325136
MS/PQ,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.625% Non-Cumulative Preferred Stock, Series Q",26.1,USD,-0.19120458891012299,28007,0.40443379701631343,255248531891.0,USD,Finance,,26.261534383315933,26.2737450833616,26.258587891367355,-0.6471259992386682,-0.7981755986316887
GS/PA,"Goldman Sachs Group, Inc. (The) Depositary Shares each representing 1/1000th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series A",19.8515,USD,-0.09310518369400864,49844,0.7072518715697347,247435559578.0,USD,Finance,,20.029852879808793,20.088962395120188,20.257211463475,-0.24371859296480955,-1.7252475247524646
GS/PD,"Goldman Sachs Group, Inc. (The) Dep Shs repstg 1/1000 Pfd Ser D Fltg",19.7,USD,-0.30364372469636774,94233,0.5300504215293855,247435559578.0,USD,Finance,,19.893225658369264,19.937528231421688,20.066081359106825,-0.6054490413723561,-1.9412643106022924
GS/PC,"Goldman Sachs Group, Inc. (The) Depositary Share repstg 1/1000th Preferred Series C",19.78,USD,-0.45294413688978286,16689,0.8593319568094165,247435559578.0,USD,Finance,,20.13281741211771,20.219820289075777,20.387556072089062,-1.0505252626313022,-2.5615763546798007
RYDAF,SHELL PLC,43.44,USD,1.7044390335268647,13687,1.4309461578672242,244654315667.29257,USD,Energy minerals,Buy,39.99182439733525,38.95077077157351,38.05190733128158,6.444498897329074,12.538860103626934
GS,"Goldman Sachs Group, Inc. (The)",823.76,USD,-1.2053105623583256,2224933,0.7596281499697932,244453192643.37592,USD,Finance,Buy,871.0762483585257,873.6139381311606,857.6386706445551,1.6987654320987644,-11.328310010764262
WFC/PA,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",19.24,USD,-0.3108808290155558,53953,0.40495891340440804,241605288030.0,USD,Finance,,19.39047785215197,19.391517423982098,19.384397757509614,0,0.05200208008319298
WFC/PY,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",24.31,USD,-0.3280032800328079,35958,0.5683935981031417,241605288030.0,USD,Finance,,24.451627487097475,24.427954816457877,24.374204015976176,-0.04111842105263801,0.3715937241948797
WFC/PC,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",17.91,USD,-0.2783964365256164,33517,0.4797147788849354,241605288030.0,USD,Finance,,18.105066470931796,18.113528788906468,18.105428387988223,0,-0.9402654867256536
WFC/PZ,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",19.56,USD,-0.2549719530851643,151005,0.7542488779046361,241605288030.0,USD,Finance,,19.7113049039168,19.690677719252363,19.662447946687276,-0.10214504596526852,0.6690684508491972
WFC/PL,Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible,1187.0,USD,-0.9326684332422187,12820,1.3252700677107563,241605288030.0,USD,Finance,,1220.0719852520187,1223.9814942717676,1224.4594194122374,-0.9148886440281843,-3.9760546859200008
WFC/PD,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",17.66,USD,-0.056593095642340475,525451,3.8243377201473687,241605288030.0,USD,Finance,,17.766521951658916,17.749993504752343,17.724691701475322,0.3409090909090836,0.7990867579908708
WFCNP,Wells Fargo & Co.,2.75,USD,30.95238095238095,102,0.12092471843509188,241605288030.0,USD,Finance,,1.9197990897546844,1.6738678522673605,1.4613132538781204,0,30.952380952380945
INTC,Intel Corporation,47.98,USD,2.5651988029072164,72128794,0.9190560231388767,239660093746.5998,USD,Electronic technology,Buy,45.430372397255695,44.09308073941652,41.606847099818665,12.26017781937294,-3.246622302883659
HESAF,Hermes International SA,2289.5,USD,2.8064660978895377,61,0.9145427286356821,239581610599.61652,USD,Consumer non-durables,Buy,2397.3054861905953,2427.8797535418867,2455.2507437284553,5.596353040040376,-7.479809827466709
WFC,Wells Fargo & Company,76.88,USD,-1.8135376756066433,17483981,0.8513924596269881,237223685105.31796,USD,Finance,Strong buy,84.23933565869157,85.76368264518429,85.95794784936952,-3.210373914138249,-17.99466666666667
TMUS,"T-Mobile US, Inc.",213.44,USD,-2.440808117743854,4695734,0.862667623003329,235181593219.3685,USD,Communications,Strong buy,211.35443612125903,209.848810124466,211.5426851273519,-2.981818181818183,8.50490569874434
IBM,International Business Machines Corporation,248.87,USD,-0.5315747402078275,4008096,0.6224298595187092,233448609020.7033,USD,Technology services,Buy,266.198173878569,274.2279114646411,278.5886153583977,-2.5491424543817023,-15.896725355682475
MCD,McDonald's Corporation,325.21,USD,-0.832469354150155,2199999,0.6817779301379978,231028737127.3067,USD,Consumer services,Buy,325.21453416799636,321.57056161814614,317.584259252974,-0.18109269490485935,-0.22396760139903607
RY,Royal Bank Of Canada,165.0,USD,-0.24786893174535796,1157103,0.8408096603264216,230440628067.58383,USD,Finance,Strong buy,166.83139794447723,165.56687030977557,161.83059396092975,2.0976424726192597,-3.851756890624097
GEV,GE Vernova Inc.,847.65,USD,1.0069113441372655,1670069,0.6454731667792784,228466667028.96625,USD,Producer manufacturing,Strong buy,791.1345318091916,755.3475736811723,712.6379528721367,8.32172568463829,9.203694876386537
BACHF,"Bank of China, Ltd.",0.569,USD,-5.950413223140502,117052,4.906071605207347,225483945838.7913,USD,Finance,Strong buy,0.5795795060700683,0.5797885873696101,0.5784890784119106,-5.950413223140502,-2.635181382614661
LIN,Linde plc,481.55,USD,0.7553249361844612,2007356,0.7240032537218871,223147461314.33548,USD,Process industries,Strong buy,475.8809630664175,466.53628039632696,459.50916755957525,-0.22997555214851317,7.448066581877411
LRLCF,L'Oreal Co.,412.01,USD,-1.5507765830346498,3383,3.8979145062795255,219364990228.38098,USD,Consumer non-durables,Buy,444.235546103234,445.13406888996985,443.27756361004634,-2.078662674171572,-11.233628711346096
PEP,"PepsiCo, Inc.",160.15,USD,-0.39183978106729406,4359633,0.6428197710731995,218868843351.39166,USD,Consumer non-durables,Buy,159.97384700451244,157.13875353881372,153.97141093376584,0.6156939121693902,-5.516224188790557
SAPGF,SAP SE,189.01,USD,-2.398091441436792,2542,0.024528818949911806,215205589359.4131,USD,Technology services,Strong buy,205.8937724365567,214.93960344349034,226.2354812782668,-5.55638834757408,-8.149480027213533
VZ,Verizon Communications Inc.,50.68,USD,-0.059159929008087433,21553088,0.8367826746401744,213752225417.8237,USD,Communications,Buy,47.99603694137371,46.30628497732607,44.90281771058149,-0.6274509803921574,9.792027729636057
AXP,American Express Company,305.99,USD,0.936829952168904,3511897,0.6916221715599813,210097017813.56906,USD,Finance,Buy,328.6037948957447,337.6059669203543,341.15201051140366,3.8909448952568626,-14.76601671309192
